cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,구매상품종류2,구매상품종류3,봄구매비율,여름구매비율,가을구매비율,겨울구매비율,환불금액,환불건수,주구매상품,주구매지점
1562,446023050,103,4330321.0,22655000,47,32,17,0.3106796116504854,0.2524271844660194,0.23300970873786409,0.20388349514563106,7400000.0,1.0,기타,대전점
1563,836000,1,836000.0,836000,1,1,1,1.0,0.0,0.0,0.0,,,셔츠,관악점
1564,80558500,77,1046214.0,31200000,39,34,17,0.24675324675324675,0.22077922077922077,0.33766233766233766,0.19480519480519481,276000.0,3.0,셔츠,영등포점
1565,13136900,5,2627380.0,4560000,4,4,3,0.0,0.2,0.4,0.4,,,섬유잡화,잠실점
1566,34123030,39,874949.0,14022000,19,20,10,0.28205128205128205,0.38461538461538464,0.1282051282051282,0.20512820512820512,1575000.0,1.0,가공식품,노원점
1567,4125800,1,4125800.0,4125800,1,1,1,0.0,1.0,0.0,0.0,,,시티웨어,영등포점
1568,540000,2,270000.0,518400,1,2,2,0.0,0.0,0.0,1.0,,,기타,분당점
1569,96072860,46,2088540.0,23225000,19,24,14,0.17391304347826086,0.2608695652173913,0.4782608695652174,0.08695652173913043,,,가공식품,노원점
1570,327352570,197,1661688.0,74273000,59,47,26,0.19289340101522842,0.3248730964467005,0.24873096446700507,0.233502538071066,750000.0,1.0,기타,분당점
1571,6528000,1,6528000.0,6528000,1,1,1,0.0,0.0,0.0,1.0,,,피혁잡화,영등포점
1572,18278430,150,121856.0,7152000,41,28,15,0.36,0.30666666666666664,0.18,0.15333333333333332,,,가공식품,분당점
1573,1067330,3,355777.0,814000,3,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,,,명품,본  점
1574,1400000,1,1400000.0,1400000,1,1,1,0.0,0.0,0.0,1.0,,,피혁잡화,분당점
1575,494248140,79,6256306.0,48967000,37,31,19,0.24050632911392406,0.2911392405063291,0.26582278481012656,0.20253164556962025,,,시티웨어,포항점
1576,616400,7,88057.0,456000,4,5,5,0.2857142857142857,0.0,0.0,0.7142857142857143,,,기타,부평점
1577,5836950,6,972825.0,5712000,3,5,4,0.0,0.0,1.0,0.0,,,가공식품,잠실점
1578,58007830,39,1487380.0,10750000,24,25,16,0.3333333333333333,0.1282051282051282,0.3333333333333333,0.20512820512820512,4277000.0,1.0,기타,본  점
1579,161036560,61,2639944.0,63066000,29,23,14,0.4262295081967213,0.19672131147540983,0.19672131147540983,0.18032786885245902,67971900.0,4.0,디자이너,분당점
1580,7342150,46,159612.0,1750000,22,14,10,0.13043478260869565,0.4782608695652174,0.10869565217391304,0.2826086956521739,,,일용잡화,분당점
1581,174245580,33,5280169.0,26818000,16,17,15,0.06060606060606061,0.3333333333333333,0.36363636363636365,0.24242424242424243,,,가공식품,본  점
1582,575828400,28,20565300.0,180000000,17,13,10,0.0,0.32142857142857145,0.42857142857142855,0.25,580000.0,1.0,기타,영등포점
1583,239000,3,79667.0,150000,3,3,2,0.3333333333333333,0.0,0.0,0.6666666666666666,,,가공식품,일산점
1584,167101000,11,15191000.0,27654000,2,1,1,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,,,화장품,부산본점
1585,4159750,7,594250.0,1800000,5,5,5,0.0,0.0,1.0,0.0,,,기타,본  점
1586,95293050,97,982403.0,9990000,48,40,21,0.10309278350515463,0.32989690721649484,0.35051546391752575,0.21649484536082475,4139000.0,3.0,기타,분당점
1587,296781290,169,1756102.0,24772000,64,52,24,0.1952662721893491,0.28402366863905326,0.2781065088757396,0.24260355029585798,14216400.0,1.0,기타,본  점
1588,57518320,50,1150366.0,23100000,27,22,12,0.38,0.42,0.2,0.0,,,농산물,본  점
1589,180452900,201,897776.0,13824000,70,54,24,0.2537313432835821,0.3880597014925373,0.17412935323383086,0.18407960199004975,,,기타,본  점
1590,4066620,22,184846.0,4800000,13,15,6,0.045454545454545456,0.0,0.36363636363636365,0.5909090909090909,4800000.0,1.0,가공식품,본  점
1591,69903480,16,4368968.0,21125000,12,13,11,0.75,0.0,0.0,0.25,10395540.0,1.0,시티웨어,분당점
1592,79358500,43,1845547.0,18900000,33,25,17,0.13953488372093023,0.09302325581395349,0.32558139534883723,0.4418604651162791,,,스포츠,본  점
1593,123478450,28,4409945.0,37050000,21,18,14,0.10714285714285714,0.32142857142857145,0.35714285714285715,0.21428571428571427,,,기타,일산점
1594,464407600,76,6110626.0,95376000,28,23,14,0.42105263157894735,0.21052631578947367,0.19736842105263158,0.17105263157894737,210771400.0,17.0,명품,부산본점
1595,228000,20,11400.0,30000,3,11,4,0.0,1.0,0.0,0.0,,,가공식품,잠실점
1596,2750000,1,2750000.0,2750000,1,1,1,0.0,0.0,1.0,0.0,,,화장품,영등포점
1597,108825060,71,1532747.0,52900000,50,43,25,0.15492957746478872,0.4084507042253521,0.23943661971830985,0.19718309859154928,52900000.0,1.0,기타,본  점
1598,16665000,55,303000.0,3996000,23,16,13,0.0,0.5818181818181818,0.2727272727272727,0.14545454545454545,,,차/커피,본  점
1599,291660,9,32407.0,80300,6,6,3,1.0,0.0,0.0,0.0,,,농산물,본  점
1600,174889230,72,2429017.0,24075000,36,31,20,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,400000.0,1.0,스포츠,일산점
1601,244187060,224,1090121.0,38514000,63,49,19,0.22767857142857142,0.40625,0.09375,0.27232142857142855,42512000.0,34.0,농산물,영등포점
1602,795640,12,66303.0,3430000,9,4,4,0.0,1.0,0.0,0.0,3430000.0,1.0,축산가공,분당점
1603,74305600,9,8256178.0,44000000,4,3,3,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,44000000.0,1.0,디자이너,영등포점
1604,9601280,48,200027.0,3158400,20,22,12,0.25,0.4375,0.14583333333333334,0.16666666666666666,,,가공식품,본  점
1605,84251000,240,351046.0,7200000,90,60,26,0.30833333333333335,0.19583333333333333,0.2375,0.25833333333333336,2250000.0,8.0,기타,잠실점
1606,74794500,28,2671232.0,18742500,17,18,10,0.10714285714285714,0.32142857142857145,0.35714285714285715,0.21428571428571427,,,일용잡화,본  점
1607,235579800,108,2181294.0,16050000,47,40,20,0.23148148148148148,0.3055555555555556,0.25,0.21296296296296297,19901000.0,4.0,기타,본  점
1608,2126000,2,1063000.0,1876000,2,2,2,0.0,0.0,0.0,1.0,,,침구/수예,일산점
1609,386984330,130,2976803.0,24192000,69,52,25,0.2230769230769231,0.16923076923076924,0.4230769230769231,0.18461538461538463,,,시티웨어,일산점
1610,13757250,8,1719656.0,6440000,7,5,5,0.5,0.0,0.25,0.25,,,건강식품,본  점
1611,20096000,2,10048000.0,11000000,2,2,1,0.5,0.0,0.5,0.0,,,남성정장,본  점
1612,31794120,55,578075.0,8250000,28,22,14,0.3090909090909091,0.18181818181818182,0.3090909090909091,0.2,,,기타,분당점
1613,199420520,90,2215784.0,39330000,48,33,19,0.37777777777777777,0.24444444444444444,0.25555555555555554,0.12222222222222222,53711200.0,5.0,아동,영등포점
1614,29738000,2,14869000.0,16560000,2,1,1,0.0,0.0,0.0,1.0,,,디자이너,잠실점
1615,189386400,77,2459564.0,36256000,16,13,10,0.2987012987012987,0.23376623376623376,0.33766233766233766,0.12987012987012986,158716600.0,22.0,디자이너,강남점
1616,288318250,95,3034929.0,45144000,58,55,27,0.18947368421052632,0.2,0.2631578947368421,0.3473684210526316,21791400.0,4.0,디자이너,인천점
1617,115026690,34,3383138.0,47385000,16,19,7,0.23529411764705882,0.0,0.20588235294117646,0.5588235294117647,,,수산품,본  점
1618,96221200,53,1815494.0,13000000,36,24,16,0.3584905660377358,0.24528301886792453,0.09433962264150944,0.3018867924528302,,,골프,부산본점
1619,2377400,66,36021.0,299000,16,11,7,0.803030303030303,0.18181818181818182,0.0,0.015151515151515152,,,농산물,노원점
1620,110435000,40,2760875.0,19608000,31,24,19,0.175,0.3,0.2,0.325,,,시티웨어,포항점
1621,461745050,180,2565250.0,51040000,61,46,24,0.16111111111111112,0.29444444444444445,0.25555555555555554,0.28888888888888886,46732400.0,25.0,디자이너,강남점
1622,114789800,70,1639854.0,21625000,38,35,19,0.7857142857142857,0.0,0.0,0.21428571428571427,14933000.0,5.0,캐주얼,인천점
1623,110731400,115,962882.0,10680000,48,37,21,0.22608695652173913,0.3217391304347826,0.30434782608695654,0.14782608695652175,5560000.0,1.0,농산물,부산본점
1624,25000000,1,25000000.0,25000000,1,1,1,0.0,0.0,0.0,1.0,,,남성 캐주얼,영등포점
1625,3805000,3,1268333.0,2100000,3,3,3,1.0,0.0,0.0,0.0,,,시티웨어,분당점
1626,1715219490,393,4364426.0,706629000,122,89,37,0.1984732824427481,0.2748091603053435,0.34096692111959287,0.18575063613231552,11423000.0,9.0,가공식품,본  점
1627,111545700,167,667938.0,12549600,53,36,19,0.19161676646706588,0.31137724550898205,0.2754491017964072,0.2215568862275449,,,농산물,광주점
1628,319000,3,106333.0,225000,2,3,3,0.0,0.0,0.0,1.0,,,축산가공,대전점
1629,74558240,86,866956.0,19008000,46,47,20,0.313953488372093,0.1744186046511628,0.3023255813953488,0.20930232558139536,,,기타,잠실점
1630,166591290,165,1009644.0,12720000,42,37,15,0.1696969696969697,0.24848484848484848,0.3212121212121212,0.2606060606060606,,,기타,본  점
1631,124792470,141,885053.0,50000000,60,46,25,0.02127659574468085,0.2695035460992908,0.5673758865248227,0.14184397163120568,,,가공식품,본  점
1632,22008920,16,1375558.0,7250000,10,9,8,0.25,0.0,0.4375,0.3125,,,남성 캐주얼,본  점
1633,750000,1,750000.0,750000,1,1,1,0.0,0.0,0.0,1.0,,,섬유잡화,분당점
1634,1905360,28,68049.0,618750,6,8,6,0.35714285714285715,0.17857142857142858,0.25,0.21428571428571427,,,가공식품,분당점
1635,115942200,73,1588249.0,23166000,33,30,17,0.2328767123287671,0.2465753424657534,0.3424657534246575,0.1780821917808219,23540000.0,2.0,기타,강남점
1636,52718200,15,3514547.0,27456000,10,10,9,0.26666666666666666,0.26666666666666666,0.4,0.06666666666666667,7744000.0,1.0,시티웨어,분당점
1637,214088300,51,4197810.0,28525000,22,21,13,0.4117647058823529,0.0784313725490196,0.29411764705882354,0.21568627450980393,30412000.0,4.0,스포츠,대전점
1638,190553900,31,6146900.0,90200000,16,18,13,0.12903225806451613,0.1935483870967742,0.16129032258064516,0.5161290322580645,,,기타,본  점
1639,126094650,122,1033563.0,34157500,34,33,11,0.09016393442622951,0.22131147540983606,0.4098360655737705,0.2786885245901639,111454750.0,12.0,가공식품,잠실점
1640,3133200,7,447600.0,2194200,4,4,2,1.0,0.0,0.0,0.0,,,젓갈/반찬,본  점
1641,16305000,3,5435000.0,13800000,3,3,3,0.6666666666666666,0.3333333333333333,0.0,0.0,,,주방가전,청량리점
1642,29872150,412,72505.0,1672500,69,41,17,0.03640776699029126,0.28398058252427183,0.46359223300970875,0.21601941747572814,,,농산물,관악점
1643,15704000,2,7852000.0,12805000,1,1,1,0.0,1.0,0.0,0.0,,,시티웨어,잠실점
1644,116480,2,58240.0,99840,1,2,2,0.0,0.0,1.0,0.0,,,기타,잠실점
1645,341414450,110,3103768.0,163200000,57,47,25,0.03636363636363636,0.2727272727272727,0.5181818181818182,0.17272727272727273,5336000.0,6.0,기타,본  점
1646,107124000,7,15303429.0,69740000,5,6,5,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,,,남성정장,부산본점
1647,312000,3,104000.0,176000,2,2,2,1.0,0.0,0.0,0.0,,,수산품,분당점
1648,65855130,48,1371982.0,13180000,30,22,17,0.3125,0.2708333333333333,0.2708333333333333,0.14583333333333334,11214000.0,3.0,기타,미아점
1649,194500,2,97250.0,193250,2,2,2,0.0,0.0,1.0,0.0,,,육류,부산본점
1650,12283200,6,2047200.0,7429000,5,6,6,0.3333333333333333,0.0,0.16666666666666666,0.5,,,피혁잡화,본  점
1651,7050000,6,1175000.0,3375000,3,5,3,0.5,0.3333333333333333,0.16666666666666666,0.0,,,섬유잡화,안양점
1652,9064850,85,106645.0,1320000,22,24,7,0.29411764705882354,0.21176470588235294,0.3058823529411765,0.18823529411764706,,,가공식품,본  점
1653,3200500,8,400062.0,1728000,3,5,2,0.0,0.375,0.125,0.5,,,가공식품,본  점
1654,2467930,20,123396.0,556000,15,15,8,0.3,0.05,0.35,0.3,,,가공식품,잠실점
1655,3017000,4,754250.0,1751000,3,3,3,0.75,0.0,0.0,0.25,,,일용잡화,영등포점
1656,6191430,11,562857.0,3912000,8,9,6,0.0,0.09090909090909091,0.9090909090909091,0.0,,,기타,잠실점
1657,598402790,460,1300876.0,265650000,115,82,33,0.31521739130434784,0.29782608695652174,0.11956521739130435,0.2673913043478261,153190000.0,3.0,기타,청량리점
1658,50659450,182,278349.0,4800000,77,53,23,0.3131868131868132,0.37362637362637363,0.24725274725274726,0.06593406593406594,2150000.0,2.0,기타,본  점
1659,-2992000,1,-2992000.0,-2992000,1,1,1,0.0,0.0,0.0,1.0,2992000.0,1.0,디자이너,본  점
1660,462000,1,462000.0,462000,1,1,1,0.0,1.0,0.0,0.0,,,주방가전,본  점
1661,8142000,4,2035500.0,7250000,4,2,2,0.0,1.0,0.0,0.0,,,주류,부산본점
1662,31500,3,10500.0,21000,1,3,1,0.0,0.0,0.0,1.0,,,가공식품,센텀시티점
1663,52035990,22,2365272.0,34650000,15,18,12,0.6363636363636364,0.09090909090909091,0.13636363636363635,0.13636363636363635,,,스포츠,강남점
1664,49296150,24,2054006.0,11700000,15,17,14,0.5416666666666666,0.20833333333333334,0.041666666666666664,0.20833333333333334,,,화장품,일산점
1665,4542000,2,2271000.0,2592000,2,2,2,0.0,0.0,0.0,1.0,,,섬유잡화,본  점
1666,72678600,83,875646.0,16125000,40,37,19,0.20481927710843373,0.2891566265060241,0.26506024096385544,0.24096385542168675,25541800.0,9.0,스포츠,강남점
1667,370795450,111,3340500.0,69506000,59,51,22,0.23423423423423423,0.2072072072072072,0.3333333333333333,0.22522522522522523,10587800.0,5.0,기타,본  점
1668,111924320,60,1865405.0,15200000,38,29,16,0.4166666666666667,0.1,0.18333333333333332,0.3,,,명품,본  점
1669,15978000,9,1775333.0,7872000,6,5,4,0.3333333333333333,0.0,0.6666666666666666,0.0,,,디자이너,본  점
1670,5320000,1,5320000.0,5320000,1,1,1,1.0,0.0,0.0,0.0,,,화장품,일산점
1671,6399400,7,914200.0,2360000,5,5,4,0.0,0.5714285714285714,0.42857142857142855,0.0,,,수산품,본  점
1672,128760,2,64380.0,118030,1,2,2,0.0,1.0,0.0,0.0,,,기타,본  점
1673,56477650,48,1176618.0,11075000,28,23,14,0.2708333333333333,0.22916666666666666,0.375,0.125,3805000.0,2.0,가공식품,본  점
1674,6361000,6,1060167.0,3960000,4,6,3,1.0,0.0,0.0,0.0,,,모피/피혁,영등포점
1675,149863620,74,2025184.0,44212000,34,25,16,0.20270270270270271,0.25675675675675674,0.3783783783783784,0.16216216216216217,38140600.0,10.0,명품,본  점
1676,512768300,93,5513638.0,109112000,33,25,17,0.3010752688172043,0.26881720430107525,0.3333333333333333,0.0967741935483871,38732000.0,1.0,캐주얼,광주점
1677,43472000,95,457600.0,10212000,38,27,17,0.2631578947368421,0.47368421052631576,0.09473684210526316,0.16842105263157894,,,농산물,분당점
1678,68000,6,11333.0,20000,2,6,3,0.0,0.0,1.0,0.0,,,가공식품,노원점
1679,4017600,9,446400.0,1435200,2,2,2,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,,,수산품,영등포점
1680,24963200,51,489475.0,6688000,21,23,12,0.27450980392156865,0.3137254901960784,0.21568627450980393,0.19607843137254902,6050000.0,2.0,일용잡화,부산본점
1681,88579470,458,193405.0,11496000,84,53,20,0.18340611353711792,0.27292576419213976,0.2663755458515284,0.27729257641921395,,,가공식품,본  점
1682,211655320,44,4810348.0,52704000,29,30,18,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.2727272727272727,45770000.0,1.0,기타,일산점
1683,93588000,61,1534230.0,10542000,25,21,16,0.19672131147540983,0.2786885245901639,0.2459016393442623,0.2786885245901639,1008000.0,2.0,기타,영등포점
1684,390000,6,65000.0,1000000,2,3,3,0.0,1.0,0.0,0.0,1050000.0,2.0,기타,분당점
1685,34820660,91,382645.0,9250000,43,29,15,0.42857142857142855,0.054945054945054944,0.45054945054945056,0.06593406593406594,549400.0,2.0,기타,분당점
1686,6548000,3,2182667.0,3936000,2,3,3,0.6666666666666666,0.0,0.0,0.3333333333333333,,,건강식품,영등포점
1687,129377700,61,2120946.0,64680000,21,25,12,0.08196721311475409,0.3114754098360656,0.4262295081967213,0.18032786885245902,,,가공식품,동래점
1688,3316000,3,1105333.0,1760000,3,3,3,0.3333333333333333,0.0,0.0,0.6666666666666666,,,화장품,잠실점
1689,57889450,68,851315.0,8650000,26,29,11,0.25,0.1323529411764706,0.3088235294117647,0.3088235294117647,3200000.0,1.0,가공식품,본  점
1690,111943450,110,1017668.0,12400000,48,34,18,0.4909090909090909,0.2,0.22727272727272727,0.08181818181818182,,,기타,강남점
1691,5270000,1,5270000.0,5270000,1,1,1,1.0,0.0,0.0,0.0,,,디자이너,본  점
1692,763750,25,30550.0,130000,12,12,7,0.12,0.32,0.44,0.12,,,가공식품,본  점
1693,60000,1,60000.0,60000,1,1,1,0.0,0.0,0.0,1.0,,,가공식품,광주점
1694,92158900,30,3071963.0,18876000,16,12,11,0.43333333333333335,0.16666666666666666,0.1,0.3,3480000.0,2.0,수산품,본  점
1695,152374200,31,4915297.0,16500000,11,10,10,0.3870967741935484,0.16129032258064516,0.1935483870967742,0.25806451612903225,,,골프,본  점
1696,448639720,105,4272759.0,64320000,69,55,25,0.0,0.47619047619047616,0.41904761904761906,0.10476190476190476,16808000.0,5.0,주방용품,본  점
1697,10893000,3,3631000.0,6624000,3,3,3,0.3333333333333333,0.0,0.0,0.6666666666666666,,,주방가전,강남점
1698,607327130,65,9343494.0,260400000,33,31,19,0.47692307692307695,0.0,0.3230769230769231,0.2,22487000.0,7.0,기타,일산점
1699,994110,17,58477.0,680000,9,9,7,0.0,0.0,0.5882352941176471,0.4117647058823529,1343000.0,1.0,기타,노원점
1700,249378480,102,2444887.0,56584000,49,45,23,0.0784313725490196,0.3627450980392157,0.14705882352941177,0.4117647058823529,,,농산물,광주점
1701,200807350,712,282033.0,19630000,82,54,20,0.33848314606741575,0.22752808988764045,0.19101123595505617,0.24297752808988765,,,농산물,분당점
1702,354200,9,39356.0,129800,5,7,5,0.0,0.0,0.0,1.0,,,기타,분당점
1703,985600,9,109511.0,985600,4,5,1,1.0,0.0,0.0,0.0,2072000.0,4.0,아동,일산점
1704,6233450,27,230869.0,1632000,13,15,9,0.18518518518518517,0.14814814814814814,0.6666666666666666,0.0,,,가공식품,잠실점
1705,3050000,3,1016667.0,1680000,2,3,3,1.0,0.0,0.0,0.0,,,시티웨어,강남점
1706,269302050,449,599782.0,22002000,92,59,23,0.23162583518930957,0.25389755011135856,0.20044543429844097,0.31403118040089084,850000.0,1.0,농산물,강남점
1707,28492200,28,1017579.0,8690000,19,22,10,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,1475000.0,1.0,캐주얼,본  점
1708,3255000,1,3255000.0,3255000,1,1,1,1.0,0.0,0.0,0.0,,,화장품,본  점
1709,169395040,197,859873.0,28750000,61,43,20,0.19796954314720813,0.6091370558375635,0.08121827411167512,0.1116751269035533,8913700.0,6.0,농산물,부평점
1710,10590000,10,1059000.0,3250000,7,10,7,0.4,0.4,0.1,0.1,,,일용잡화,부산본점
1711,1540000,1,1540000.0,1540000,1,1,1,0.0,0.0,0.0,1.0,,,가구,잠실점
1712,4578000,2,2289000.0,3948000,1,1,1,0.0,0.0,1.0,0.0,,,통신/컴퓨터,잠실점
1713,142409000,25,5696360.0,16695000,8,4,3,0.24,0.28,0.32,0.16,,,화장품,본  점
1714,723000,2,361500.0,418000,2,2,1,1.0,0.0,0.0,0.0,,,명품,본  점
1715,2654140,8,331768.0,22827500,6,5,5,0.75,0.0,0.0,0.25,26607500.0,2.0,화장품,대전점
1716,97500,1,97500.0,97500,1,1,1,1.0,0.0,0.0,0.0,,,젓갈/반찬,부산본점
1717,205030100,147,1394763.0,64800000,57,51,30,0.1292517006802721,0.272108843537415,0.3741496598639456,0.22448979591836735,28490800.0,6.0,기타,본  점
1718,4962600,4,1240650.0,4162500,2,4,4,0.0,0.0,0.0,1.0,,,기타,청량리점
1719,6328050,10,632805.0,5760000,6,7,6,0.0,0.4,0.0,0.6,,,기타,대전점
1720,122324150,41,2983516.0,15840000,14,12,10,0.3170731707317073,0.1951219512195122,0.2682926829268293,0.21951219512195122,202440.0,2.0,화장품,본  점
1721,14060000,3,4686667.0,10200000,2,3,3,0.6666666666666666,0.0,0.3333333333333333,0.0,,,기타,관악점
1722,127335470,322,395452.0,16000000,56,31,17,0.32919254658385094,0.11180124223602485,0.27639751552795033,0.2826086956521739,8025600.0,9.0,농산물,본  점
1723,21096400,52,405700.0,13500000,22,23,12,0.28846153846153844,0.38461538461538464,0.3076923076923077,0.019230769230769232,1370000.0,6.0,가공식품,본  점
1724,52453940,62,846031.0,14490000,25,25,13,0.3870967741935484,0.1774193548387097,0.3709677419354839,0.06451612903225806,34235000.0,8.0,시티웨어,영등포점
1725,14623000,19,769632.0,5980000,8,7,7,0.0,0.15789473684210525,0.10526315789473684,0.7368421052631579,8990000.0,5.0,디자이너,본  점
1726,2425000,1,2425000.0,2425000,1,1,1,0.0,0.0,1.0,0.0,,,화장품,일산점
1727,86119200,10,8611920.0,45210000,8,8,8,0.3,0.1,0.3,0.3,,,골프,잠실점
1728,59797000,38,1573605.0,57200000,17,12,10,0.34210526315789475,0.42105263157894735,0.13157894736842105,0.10526315789473684,118855800.0,13.0,디자이너,본  점
1729,70058360,418,167604.0,18936000,67,36,16,0.2631578947368421,0.22966507177033493,0.23684210526315788,0.2703349282296651,,,농산물,분당점
1730,240500,26,9250.0,36000,4,8,2,0.19230769230769232,0.2692307692307692,0.19230769230769232,0.34615384615384615,,,가공식품,분당점
1731,3784400,4,946100.0,1654400,3,4,4,0.25,0.75,0.0,0.0,,,구두,잠실점
1732,105133200,235,447375.0,16566000,75,42,19,0.2936170212765957,0.225531914893617,0.2936170212765957,0.18723404255319148,,,농산물,분당점
1733,5709500,5,1141900.0,4927000,4,4,4,0.2,0.2,0.4,0.2,,,시티웨어,강남점
1734,63458000,11,5768909.0,19500000,4,5,3,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,,,화장품,잠실점
1735,1646210,6,274368.0,1449000,4,6,4,0.6666666666666666,0.0,0.0,0.3333333333333333,,,가공식품,분당점
1736,490133230,215,2279689.0,124388600,67,47,22,0.2744186046511628,0.3116279069767442,0.20930232558139536,0.20465116279069767,1528600.0,2.0,가공식품,분당점
1737,91629440,61,1502122.0,17600000,34,25,16,0.32786885245901637,0.29508196721311475,0.29508196721311475,0.08196721311475409,,,기타,본  점
1738,58942550,59,999026.0,12980000,31,26,20,0.2033898305084746,0.3559322033898305,0.0847457627118644,0.3559322033898305,5880000.0,1.0,기타,동래점
1739,118026900,50,2360538.0,11525000,19,19,13,0.26,0.24,0.26,0.24,6200000.0,3.0,화장품,잠실점
1740,178644910,55,3248089.0,40500000,23,22,17,0.34545454545454546,0.09090909090909091,0.2545454545454545,0.3090909090909091,3275000.0,1.0,가공식품,잠실점
1741,216002870,281,768693.0,20000000,84,61,23,0.2099644128113879,0.3701067615658363,0.199288256227758,0.2206405693950178,24120000.0,5.0,기타,본  점
1742,37254500,22,1693386.0,5915000,14,10,6,0.18181818181818182,0.13636363636363635,0.5909090909090909,0.09090909090909091,65000.0,1.0,캐주얼,안양점
1743,57624870,75,768332.0,14954600,29,19,11,0.17333333333333334,0.05333333333333334,0.18666666666666668,0.5866666666666667,,,기타,분당점
1744,207410110,209,992393.0,48000000,70,47,22,0.20574162679425836,0.24401913875598086,0.2727272727272727,0.27751196172248804,,,기타,분당점
1745,3707500,4,926875.0,1725000,3,4,4,0.0,1.0,0.0,0.0,,,스포츠,본  점
1746,20484860,104,196970.0,4800000,49,34,14,0.25961538461538464,0.14423076923076922,0.25961538461538464,0.33653846153846156,1030000.0,4.0,기타,강남점
1747,270788890,163,1661282.0,35300000,37,32,19,0.11042944785276074,0.4233128834355828,0.147239263803681,0.31901840490797545,,,농산물,본  점
1748,24691000,12,2057583.0,11753000,8,9,9,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,기타,본  점
1749,47878150,61,784888.0,5950000,39,32,18,0.36065573770491804,0.11475409836065574,0.01639344262295082,0.5081967213114754,5950000.0,1.0,기타,미아점
1750,2786100,7,398014.0,2012500,3,5,4,1.0,0.0,0.0,0.0,,,피혁잡화,강남점
1751,2800000,2,1400000.0,1738000,2,2,2,0.5,0.0,0.5,0.0,,,구두,잠실점
1752,1380000,2,690000.0,1320000,1,2,2,1.0,0.0,0.0,0.0,,,기타,인천점
1753,72135650,27,2671691.0,15975000,12,14,8,0.1111111111111111,0.4074074074074074,0.48148148148148145,0.0,,,시티웨어,동래점
1754,72962330,80,912029.0,19410000,24,27,12,0.275,0.275,0.25,0.2,5728000.0,2.0,가공식품,본  점
1755,183080,5,36616.0,70000,3,4,4,1.0,0.0,0.0,0.0,,,가공식품,분당점
1756,52283700,16,3267731.0,25146000,10,11,8,0.5625,0.4375,0.0,0.0,36445200.0,2.0,골프,본  점
1757,167200,6,27867.0,77400,1,3,1,1.0,0.0,0.0,0.0,,,가공식품,잠실점
1758,77470880,152,509677.0,13752000,54,46,21,0.35526315789473684,0.17763157894736842,0.3092105263157895,0.15789473684210525,,,기타,분당점
1759,189360680,178,1063824.0,38000000,78,64,30,0.2640449438202247,0.33146067415730335,0.33146067415730335,0.07303370786516854,44500300.0,23.0,캐주얼,영등포점
1760,5655200,6,942533.0,1890000,3,4,4,0.3333333333333333,0.16666666666666666,0.5,0.0,,,화장품,부평점
1761,220186650,134,1643184.0,30014600,57,45,20,0.23134328358208955,0.3283582089552239,0.1044776119402985,0.3358208955223881,,,기타,미아점
1762,98922000,81,1221259.0,27784000,45,32,21,0.5185185185185185,0.1728395061728395,0.2345679012345679,0.07407407407407407,24631200.0,5.0,가공식품,본  점
1763,4457500,15,297167.0,2750000,8,10,7,0.0,0.26666666666666666,0.0,0.7333333333333333,,,축산가공,영등포점
1764,115345100,230,501500.0,10000000,85,57,25,0.27391304347826084,0.25217391304347825,0.26956521739130435,0.20434782608695654,,,가공식품,일산점
1765,2075750,11,188705.0,990000,10,10,6,0.09090909090909091,0.0,0.9090909090909091,0.0,,,수산품,본  점
1766,80652540,43,1875640.0,10432800,30,27,17,0.3488372093023256,0.46511627906976744,0.09302325581395349,0.09302325581395349,,,기타,영등포점
1767,28908600,6,4818100.0,17280000,3,4,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,수산품,강남점
1768,50150700,34,1475021.0,17712000,22,15,10,0.8529411764705882,0.08823529411764706,0.0,0.058823529411764705,7409000.0,4.0,캐주얼,동래점
1769,227790280,215,1059490.0,59840000,68,62,22,0.16279069767441862,0.3395348837209302,0.26976744186046514,0.22790697674418606,,,가공식품,대전점
1770,26855000,16,1678438.0,8950000,10,9,7,0.4375,0.0625,0.5,0.0,3975000.0,2.0,시티웨어,본  점
1771,177535000,86,2064360.0,85400000,31,22,13,0.1744186046511628,0.36046511627906974,0.19767441860465115,0.26744186046511625,127642800.0,11.0,시티웨어,분당점
1772,42747140,63,678526.0,6720000,32,36,17,0.2857142857142857,0.14285714285714285,0.2222222222222222,0.3492063492063492,,,기타,잠실점
1773,4830000,2,2415000.0,3080000,2,2,2,0.0,1.0,0.0,0.0,,,셔츠,본  점
